5.747663551401869242e-01,4.216355564438294956e-01,1.781991386413574219e+01,9.000000000000000000e+02
5.747663551401869242e-01,4.246682488472661721e-01,1.801791381835937500e+01,9.100000000000000000e+02
5.747663551401869242e-01,4.144206060984424456e-01,1.801791381835937500e+01,9.100000000000000000e+02
5.747663551401869242e-01,4.184766790577184592e-01,1.821591377258300781e+01,9.200000000000000000e+02
5.700934579439251859e-01,4.294813280907747721e-01,1.821591377258300781e+01,9.200000000000000000e+02
5.700934579439251859e-01,4.291729289237584677e-01,1.821591377258300781e+01,9.200000000000000000e+02
5.700934579439251859e-01,4.298785067050256981e-01,1.821591377258300781e+01,9.200000000000000000e+02
5.700934579439251859e-01,4.284579790084162010e-01,1.821591377258300781e+01,9.200000000000000000e+02
5.700934579439251859e-01,4.288551757268816988e-01,1.821591377258300781e+01,9.200000000000000000e+02
5.700934579439251859e-01,4.297710378593373459e-01,1.821591377258300781e+01,9.200000000000000000e+02
