9.345794392523364413e-01,2.119944454402210646e-02,4.055142030119895935e-02,9.718771278858184814e-02
9.345794392523364413e-01,2.777575391157704326e-02,5.132918432354927063e-02,1.579653322696685791e-01
9.065420560747663448e-01,5.538768412278865377e-02,6.234958395361900330e-02,1.777912229299545288e-01
9.299065420560748141e-01,3.688487565058481965e-02,5.037334933876991272e-02,1.546284109354019165e-01
9.252336448598130758e-01,3.672156505832917944e-02,4.865727573633193970e-02,1.209723949432373047e-01
9.485981308411215451e-01,1.080914312903635474e-02,3.145178407430648804e-02,6.883239746093750000e-02
9.485981308411215451e-01,1.566242671787713633e-02,2.792498096823692322e-02,6.022694706916809082e-02
9.485981308411215451e-01,3.110167330238696251e-02,2.475857362151145935e-02,4.786406084895133972e-02
9.626168224299065379e-01,1.140568816544423186e-02,1.680532284080982208e-02,3.045185096561908722e-02
9.205607476635514486e-01,3.817200329036359030e-02,3.659920394420623779e-02,7.062565535306930542e-02
