9.252336448598130758e-01,9.345794392523364413e-01,4.304588965517241461e-01,2.651448501987990411e-02,1.432540418828232368e-02,2.900169610977172852e+00,1.376371947117149830e-04,3.055440425872802734e+00,1.355641434201970696e-04
9.392523364485981796e-01,9.252336448598130758e-01,4.314425517241379793e-01,1.166770850536475584e-02,2.606586449447630821e-02,4.019308090209960938e+00,2.196058339904993773e-04,4.240907669067382812e+00,2.200846938649192452e-04
9.158878504672897103e-01,9.158878504672897103e-01,4.371974482758620439e-01,1.450840856955227208e-02,3.409202405009953418e-02,3.327546119689941406e+00,1.625819131731987000e-04,3.483016014099121094e+00,1.618852402316406369e-04
9.112149532710280830e-01,9.112149532710280830e-01,4.289570344827586257e-01,3.335650055346253001e-02,3.360215923227018175e-02,4.762071609497070312e+00,2.201351162511855364e-04,5.057890892028808594e+00,2.195647830376401544e-04
9.299065420560748141e-01,9.392523364485981796e-01,4.337492413793103130e-01,2.705621558872788046e-02,3.722729759664969440e-02,3.559230566024780273e+00,2.476228983141481876e-04,3.768322706222534180e+00,2.488113823346793652e-04
9.532710280373831724e-01,9.439252336448598069e-01,4.331933103448276645e-01,4.706383074466360950e-02,4.228007733903060145e-02,2.748360395431518555e+00,1.200620390591211617e-04,3.009837388992309570e+00,1.229699701070785522e-04
9.392523364485981796e-01,9.439252336448598069e-01,4.326461379310344579e-01,2.133832373993612558e-02,1.702934887297883476e-02,2.977363109588623047e+00,2.488115278538316488e-04,3.197895526885986328e+00,2.500012051314115524e-04
9.532710280373831724e-01,9.626168224299065379e-01,4.347113793103448143e-01,3.203487139174533704e-02,3.312271171940051051e-02,2.594459772109985352e+00,1.664578448981046677e-04,2.723921298980712891e+00,1.689527998678386211e-04
9.485981308411215451e-01,9.485981308411215451e-01,4.344303448275862456e-01,3.560667293023921098e-02,1.884853795706613669e-02,2.968422651290893555e+00,1.496726908953860402e-04,3.264010667800903320e+00,1.511430455138906837e-04
9.205607476635514486e-01,9.205607476635514486e-01,4.313580689655172606e-01,2.755008182243171705e-02,1.940363497742429374e-02,2.910264492034912109e+00,1.725443435134366155e-04,3.049234628677368164e+00,1.731046795612201095e-04
