3.207764029502868652e-01,1.305210394294638310e-01,4.589929878711700439e-01,5.190252065658569336e-01
2.606858015060424805e-01,1.069477659307028067e-01,1.226387262344360352e+00,2.265170335769653320e+00
4.375407993793487549e-01,1.332313096836993671e-01,1.883520007133483887e+00,2.147711038589477539e+00
5.018972754478454590e-01,1.338280172724472805e-01,6.331468105316162109e+00,1.243439292907714844e+01
3.080878555774688721e-01,1.157192360413701882e-01,5.480923652648925781e-01,6.591793298721313477e-01
4.040116965770721436e-01,1.351951282275350441e-01,1.576989412307739258e+00,2.076023578643798828e+00
3.760827779769897461e-01,1.305301797233129890e-01,1.610216140747070312e+00,2.272446632385253906e+00
3.544161617755889893e-01,1.218455296597982657e-01,1.280281186103820801e+00,1.637271285057067871e+00
5.011848211288452148e-01,1.563044468823232280e-01,1.950869798660278320e+00,2.175914049148559570e+00
2.442217171192169189e-01,8.890934092433828984e-02,3.439118862152099609e-01,3.966498374938964844e-01
