3.067953586578369141e-01,3.121340870857238770e-01,3.573677777777777287e-01,1.164336812339330923e-01,1.169580515278013100e-01,3.880893066525459290e-02,1.781187165761366487e-05,3.933983296155929565e-02,1.782801155059132725e-05
2.325017601251602173e-01,2.577497363090515137e-01,3.480726666666666969e-01,9.229593841653120634e-02,1.008745251517546848e-01,4.516636207699775696e-02,2.127460902556777000e-05,4.724029451608657837e-02,2.036485602729953825e-05
4.228413999080657959e-01,4.107100367546081543e-01,3.550624444444444583e-01,1.269468343571612812e-01,1.309400651800005089e-01,2.137081176042556763e-01,9.974002023227512836e-05,2.193476110696792603e-01,1.006760867312550545e-04
5.398167371749877930e-01,5.602415800094604492e-01,3.536504444444444895e-01,1.363296304878435505e-01,1.339284420797699493e-01,4.825297892093658447e-01,1.921523362398147583e-04,5.137218832969665527e-01,1.918838097481057048e-04
3.065229952335357666e-01,3.055788576602935791e-01,3.499120000000000563e-01,1.173950931743571596e-01,1.149832798462165073e-01,2.473641932010650635e-02,1.648887700866907835e-05,2.501470223069190979e-02,1.690780845819972456e-05
4.323748648166656494e-01,4.745734333992004395e-01,3.437573333333333592e-01,1.368912599588695267e-01,1.470878061495329292e-01,1.925373524427413940e-01,6.070231756893917918e-05,1.983917057514190674e-01,6.147479143692180514e-05
3.445700705051422119e-01,3.303256928920745850e-01,3.561691111111111030e-01,1.181643797378791050e-01,1.158711094605295311e-01,8.076184988021850586e-02,1.805904757929965854e-04,8.338119089603424072e-02,1.814734714571386576e-04
3.614435195922851562e-01,3.814768791198730469e-01,3.444402222222222032e-01,1.251886902671111301e-01,1.281108671897336071e-01,7.047659158706665039e-02,2.777781628537923098e-05,7.153378427028656006e-02,2.863693953258916736e-05
4.744738042354583740e-01,4.628991782665252686e-01,3.493073333333333030e-01,1.504903098470286305e-01,1.510121234153446457e-01,1.212240606546401978e-01,1.063728414010256529e-04,1.220122277736663818e-01,1.057142726494930685e-04
2.389973551034927368e-01,2.448336482048034668e-01,3.395226666666666393e-01,8.687731035445865613e-02,8.855906952368586271e-02,1.315450668334960938e-02,1.039382186718285084e-05,1.328371837735176086e-02,1.126233291870448738e-05
