3.064426481723785400e-01,1.197689661854191845e-01,2.576313912868499756e-03,2.582471817731857300e-03
2.496327310800552368e-01,9.440845839287105579e-02,4.465062636882066727e-03,4.501942545175552368e-03
4.037443697452545166e-01,1.285855181907352707e-01,2.122873254120349884e-02,2.131489291787147522e-02
5.237017869949340820e-01,1.276312407694364937e-01,5.599473789334297180e-02,5.623408034443855286e-02
3.183051645755767822e-01,1.274051925069407398e-01,3.842428326606750488e-03,3.853990230709314346e-03
4.791364669799804688e-01,1.419896471657250969e-01,6.192131340503692627e-02,6.228737905621528625e-02
3.460851907730102539e-01,1.153342465036793774e-01,1.161576993763446808e-02,1.170488446950912476e-02
3.388772010803222656e-01,1.200405782774875002e-01,8.271415717899799347e-03,8.327000774443149567e-03
4.189984798431396484e-01,1.398291360390813698e-01,3.594224527478218079e-02,3.615080937743186951e-02
2.406777441501617432e-01,8.483103662729263306e-02,3.346476703882217407e-03,3.356165252625942230e-03
