8.333333333333333703e-01,8.333333333333333703e-01,4.392687499999999301e-01,7.005221727304165868e-02,7.262338934362760900e-02,2.108331322669982910e-01,5.283532664179801941e-05,2.115295976400375366e-01,5.498066093423403800e-05
9.111111111111110938e-01,9.222222222222222765e-01,4.331750000000000322e-01,6.755764486216417342e-02,5.537885109467121508e-02,1.819173842668533325e-01,2.293603029102087021e-05,1.822676658630371094e-01,2.215879794675856829e-05
8.333333333333333703e-01,8.333333333333333703e-01,4.307392499999999624e-01,7.074245347693151886e-02,6.743237276807323433e-02,1.880296021699905396e-01,6.234820466488599777e-05,1.916308403015136719e-01,6.295111961662769318e-05
8.333333333333333703e-01,8.333333333333333703e-01,4.356215000000000503e-01,6.849094083234172348e-02,1.030561918325260118e-01,6.679168343544006348e-01,6.088901136536151171e-05,6.473706364631652832e-01,5.908788079977966845e-05
9.000000000000000222e-01,9.000000000000000222e-01,4.376989999999999492e-01,9.705420172039237736e-02,8.571960602789158168e-02,4.439047276973724365e-01,4.154947964707389474e-05,4.323558807373046875e-01,4.123420512769371271e-05
8.333333333333333703e-01,8.444444444444444420e-01,4.293137500000000495e-01,6.861362769268451733e-02,5.406508947619133310e-02,1.905374228954315186e-01,4.165293648838996887e-05,1.980716735124588013e-01,4.120734956813976169e-05
9.222222222222222765e-01,9.222222222222222765e-01,4.356912499999999744e-01,7.920516376745787013e-02,6.737400094474046974e-02,1.487774401903152466e-01,1.697716652415692806e-05,1.496997922658920288e-01,1.690065801085438579e-05
8.444444444444444420e-01,8.444444444444444420e-01,4.248262500000000164e-01,6.834668580235706004e-02,3.532686745068831097e-02,2.272777259349822998e-01,4.703586455434560776e-05,2.264872193336486816e-01,4.890083801001310349e-05
8.888888888888888395e-01,9.000000000000000222e-01,4.301010000000000111e-01,9.696412243000744613e-02,9.903710371387809686e-02,2.557905316352844238e-01,3.010476939380168915e-05,2.553736567497253418e-01,2.995208706124685705e-05
8.666666666666666963e-01,8.666666666666666963e-01,4.257847500000000451e-01,4.338348687678161841e-02,5.101657437593936500e-02,1.968528628349304199e-01,5.771877476945519447e-05,1.965118497610092163e-01,5.850417801411822438e-05
