8.333333333333333703e-01,5.288871396785702755e-02,2.817807532846927643e-02,4.818469285964965820e-02
9.000000000000000222e-01,7.970524707036220902e-02,1.335713919252157211e-02,2.540523745119571686e-02
8.555555555555555136e-01,7.974531877019516712e-02,2.246102690696716309e-02,3.579320386052131653e-02
8.222222222222221877e-01,1.036925310298505848e-01,4.530560597777366638e-02,1.232465356588363647e-01
9.111111111111110938e-01,9.626926846664597692e-02,2.384001761674880981e-02,6.148024648427963257e-02
8.666666666666666963e-01,7.714724981019063788e-02,1.720219664275646210e-02,2.498890459537506104e-02
9.111111111111110938e-01,5.739026215184514501e-02,1.159172505140304565e-02,1.644966192543506622e-02
8.666666666666666963e-01,3.777483531707226394e-02,2.280362509191036224e-02,3.912399336695671082e-02
9.000000000000000222e-01,5.319397263261230885e-02,2.329797670245170593e-02,4.166337847709655762e-02
8.555555555555555136e-01,4.962525337699243144e-02,2.589151263236999512e-02,4.533085227012634277e-02
