8.444444444444444420e-01,1.028778065432560951e-01,2.836773358285427094e-02,5.084931850433349609e-02
9.222222222222222765e-01,5.642630619869223874e-02,1.355195790529251099e-02,2.597940526902675629e-02
8.555555555555555136e-01,3.366974804860846382e-02,2.166350930929183960e-02,3.528964146971702576e-02
8.111111111111111160e-01,9.112654120625744703e-02,3.424433618783950806e-02,6.369114667177200317e-02
9.222222222222222765e-01,8.786037634619991987e-02,1.848168857395648956e-02,3.680666163563728333e-02
8.777777777777777679e-01,5.131783494434781490e-02,1.707538217306137085e-02,2.521264553070068359e-02
9.222222222222222765e-01,6.955690273555065195e-02,1.086679194122552872e-02,1.495874952524900436e-02
8.666666666666666963e-01,9.253529095250691283e-02,2.576497942209243774e-02,4.366327449679374695e-02
8.888888888888888395e-01,5.651192775824005060e-02,2.495232410728931427e-02,4.697274789214134216e-02
8.777777777777777679e-01,5.760544523438715370e-02,2.498862333595752716e-02,4.435702413320541382e-02
