9.145216124332200547e-01,9.152501214181641975e-01,4.320236562499999988e-01
9.057795046138902295e-01,9.033511413307431237e-01,4.287064687500000137e-01
8.975230694511898699e-01,8.977659057795046582e-01,4.320130000000000359e-01
9.060223409422049068e-01,9.065080135988343724e-01,4.241934687499999690e-01
9.069936862554638379e-01,9.067508499271490496e-01,4.291484062500000030e-01
9.111219038368140177e-01,9.140359397765905891e-01,4.270267812499999871e-01
9.043224866440019438e-01,9.031083050024283354e-01,4.313246562499999937e-01
9.033511413307431237e-01,9.026226323457989809e-01,4.291813437499999995e-01
9.069936862554638379e-01,9.079650315687226581e-01,4.312540000000000262e-01
9.055366682855755522e-01,9.048081593006314094e-01,4.318829375000000081e-01
