9.392523364485981796e-01,4.319664137931034653e-01
9.439252336448598069e-01,4.384982758620689647e-01
9.205607476635514486e-01,4.403241379310344761e-01
9.345794392523364413e-01,4.334916551724137812e-01
9.299065420560748141e-01,4.338906206896551709e-01
9.439252336448598069e-01,4.382315172413793203e-01
9.485981308411215451e-01,4.306173103448276418e-01
9.626168224299065379e-01,4.398666896551724492e-01
9.532710280373831724e-01,4.396898620689654869e-01
9.392523364485981796e-01,4.358695862068965310e-01
