9.299065420560748141e-01,3.461191724137930859e-01
9.345794392523364413e-01,3.508826896551724417e-01
9.205607476635514486e-01,3.532805517241379145e-01
9.158878504672897103e-01,3.473755172413793280e-01
9.158878504672897103e-01,3.473951724137930852e-01
9.439252336448598069e-01,3.507033103448275457e-01
9.485981308411215451e-01,3.445479310344827795e-01
9.579439252336449107e-01,3.535567586206895818e-01
9.532710280373831724e-01,3.522041379310344444e-01
9.252336448598130758e-01,3.497198620689655479e-01
