8.529893529893529669e-01,2.522543188214382281e-02,1.386621475219726562e+00,2.740249872207641602e+00
8.478705978705978197e-01,2.118775854221438201e-02,1.278921961784362793e+00,2.415938377380371094e+00
8.476658476658476271e-01,2.585268694907370823e-02,1.390602827072143555e+00,2.767258644104003906e+00
8.546273546273546184e-01,2.831050583169631568e-02,1.363942623138427734e+00,2.753763437271118164e+00
8.499180999180999674e-01,3.075175526136133750e-02,1.392791152000427246e+00,2.780903339385986328e+00
8.495085995085994712e-01,2.558427469358559581e-02,1.384766817092895508e+00,2.756704807281494141e+00
8.515561015561015079e-01,2.941255077967237092e-02,1.399456620216369629e+00,2.850746870040893555e+00
8.644553644553644167e-01,2.049057543736355208e-02,1.165088295936584473e+00,2.052248001098632812e+00
8.564701064701064626e-01,1.972788782104512029e-02,1.441934823989868164e+00,1.234081935882568359e+01
8.523751023751023892e-01,2.729089721977789873e-02,1.314459919929504395e+00,2.446749687194824219e+00
