8.617936117936118023e-01,9.720905278482109071e-03,1.136975526809692383e+00,1.990253686904907227e+00
8.576986076986077290e-01,1.017474476358971175e-02,1.177898168563842773e+00,2.183283567428588867e+00
8.544226044226044259e-01,1.405276983386506522e-02,1.154492139816284180e+00,2.091607570648193359e+00
8.579033579033579215e-01,9.178989578546516495e-03,1.259703278541564941e+00,2.710911750793457031e+00
8.531941031941031595e-01,8.882896128778058897e-03,1.352968454360961914e+00,1.202762699127197266e+01
8.603603603603603434e-01,8.403269107147380915e-03,1.245127439498901367e+00,2.470446109771728516e+00
8.640458640458640316e-01,1.161110984069209547e-02,1.176158666610717773e+00,2.238175630569458008e+00
8.648648648648649129e-01,1.759969318728497184e-02,1.057465434074401855e+00,1.767326235771179199e+00
8.581081081081081141e-01,1.590195014037754095e-02,1.302987813949584961e+00,1.194301605224609375e+01
8.564701064701064626e-01,7.755170577153716778e-03,1.150453090667724609e+00,2.059665918350219727e+00
