8.591318591318590769e-01,8.574938574938575364e-01,4.327366415094339724e-01,5.208101502777467799e-03,6.090025506393218803e-03,2.298262786865234375e+01,1.955893822014331818e-03,2.320293617248535156e+01,1.944704679772257805e-03
8.556511056511056923e-01,8.562653562653562700e-01,4.315669245283019206e-01,8.216097440507696623e-03,9.244909237759300902e-03,3.562564849853515625e+01,2.097849268466234207e-03,3.579360961914062500e+01,2.114033326506614685e-03
8.558558558558558849e-01,8.523751023751023892e-01,4.304299433962264221e-01,1.257324696026559593e-02,1.622604382568244852e-02,2.809950828552246094e+01,2.843714784830808640e-03,2.829910659790039062e+01,2.849484561011195183e-03
8.564701064701064626e-01,8.572891072891073438e-01,4.309000754716981185e-01,1.323921769776212690e-02,1.315107690265864167e-02,2.437808227539062500e+01,1.775556476786732674e-03,2.453485298156738281e+01,1.779190730303525925e-03
8.552416052416051961e-01,8.548321048321048110e-01,4.276313018867924920e-01,9.242436435145887780e-03,1.397164355372879779e-02,2.889881134033203125e+01,1.767086447216570377e-03,2.928179168701171875e+01,1.770899863913655281e-03
8.591318591318590769e-01,8.566748566748566551e-01,4.315178113207547295e-01,7.056584950811061255e-03,9.860315368343535933e-03,2.977056694030761719e+01,1.994070829823613167e-03,3.023472976684570312e+01,1.996919279918074608e-03
8.617936117936118023e-01,8.593366093366093805e-01,4.306373018867924451e-01,1.031421543878507062e-02,9.988239631950491387e-03,2.835098075866699219e+01,2.811757382005453110e-03,2.871684646606445312e+01,2.820576541125774384e-03
8.669123669123669496e-01,8.648648648648649129e-01,4.283104150943396471e-01,1.513960285342345370e-02,8.464812086757424539e-03,2.676664352416992188e+01,1.757241319864988327e-03,2.712018775939941406e+01,1.757861813530325890e-03
8.593366093366093805e-01,8.607698607698607285e-01,4.306290377358490407e-01,8.962135758213130715e-03,1.288499943327269144e-02,3.713845443725585938e+01,2.394905081018805504e-03,3.967041931152343750e+02,2.394767710939049721e-03
8.554463554463554997e-01,8.542178542178542333e-01,4.309429999999999650e-01,9.504398112896989340e-03,1.207746146112740650e-02,3.126176834106445312e+01,2.031299052760004997e-03,3.161536026000976562e+01,2.052033087238669395e-03
