8.546273546273546184e-01,1.981772582450002512e-02
8.566748566748566551e-01,1.704323194299614194e-02
8.554463554463554997e-01,2.362781570830451566e-02
8.523751023751023892e-01,1.907331315292991672e-02
8.472563472563472420e-01,2.636960386451146776e-02
8.519656019656020041e-01,2.346515175122965841e-02
8.515561015561015079e-01,2.369893937333506992e-02
8.591318591318590769e-01,1.540717814361979889e-02
8.581081081081081141e-01,1.558705374840997117e-02
8.521703521703521966e-01,1.835647712360686384e-02
