8.550368550368550036e-01,2.703919112433153527e-02,1.383097887039184570e+00,2.792875051498413086e+00
8.505323505323505451e-01,2.287286287563560297e-02,1.461294054985046387e+00,1.235818004608154297e+01
8.579033579033579215e-01,2.295058757991676190e-02,1.319941163063049316e+00,2.590975761413574219e+00
8.548321048321048110e-01,3.063480788883678890e-02,1.428378820419311523e+00,3.165153980255126953e+00
8.519656019656020041e-01,2.393987457739634589e-02,1.271890044212341309e+00,2.381967067718505859e+00
8.525798525798525818e-01,2.848559500765984742e-02,1.594685435295104980e+00,1.283245563507080078e+01
8.505323505323505451e-01,4.672813016191471741e-02,1.745410919189453125e+00,4.217800617218017578e+00
8.540131040131040407e-01,2.041903321748506084e-02,1.240796566009521484e+00,2.277029514312744141e+00
8.533988533988533520e-01,2.983312329469146873e-02,1.303465962409973145e+00,2.607523441314697266e+00
8.511466011466011228e-01,2.102971632897630144e-02,1.235028505325317383e+00,2.230445623397827148e+00
