8.333333333333333703e-01,4.397739999999999982e-01
9.222222222222222765e-01,4.371222499999999900e-01
8.444444444444444420e-01,4.382297500000000290e-01
8.111111111111111160e-01,4.458444999999999769e-01
9.111111111111110938e-01,4.384774999999999645e-01
8.555555555555555136e-01,4.288187500000000263e-01
9.111111111111110938e-01,4.390160000000000173e-01
8.555555555555555136e-01,4.236174999999999802e-01
8.888888888888888395e-01,4.377857500000000290e-01
8.777777777777777679e-01,4.361452500000000398e-01
