9.205925206410878747e-01,1.501767163882352166e-02,5.363456606864929199e-01,9.063047170639038086e-01
9.096648858669257320e-01,1.225699873709202962e-02,5.903430581092834473e-01,1.016066074371337891e+00
9.069936862554638379e-01,1.527371929775614597e-02,6.076514720916748047e-01,1.041638851165771484e+00
9.152501214181641975e-01,1.117718621124196877e-02,6.868492960929870605e-01,1.351307749748229980e+00
9.079650315687226581e-01,1.112681194133926729e-02,5.883176326751708984e-01,1.015807867050170898e+00
9.147644487615347320e-01,1.256008899582952004e-02,5.625776052474975586e-01,9.564253687858581543e-01
9.069936862554638379e-01,1.062012688763245248e-02,6.557826995849609375e-01,1.198194503784179688e+00
9.113647401651286950e-01,1.506010978841690676e-02,5.980203151702880859e-01,1.011907100677490234e+00
9.096648858669257320e-01,1.732795643695962326e-02,5.409480333328247070e-01,9.048211574554443359e-01
9.135502671199611235e-01,1.672079071091353911e-02,6.293836236000061035e-01,1.185293674468994141e+00
