9.196211753278290546e-01,1.014512401635595321e-02,5.233174562454223633e-01,8.745594620704650879e-01
9.067508499271490496e-01,6.879536698086122226e-03,5.506561994552612305e-01,9.080123901367187500e-01
9.014084507042253724e-01,9.880259381278478151e-03,6.118150949478149414e-01,1.006978869438171387e+00
9.118504128217581606e-01,1.411865952722306770e-02,6.548514962196350098e-01,1.302837252616882324e+00
9.118504128217581606e-01,5.569372976553483429e-03,5.299563407897949219e-01,8.555402755737304688e-01
9.118504128217581606e-01,2.180102101768597103e-02,6.266075372695922852e-01,1.140331149101257324e+00
9.074793589120933035e-01,1.307027137801541374e-02,6.375329494476318359e-01,1.179693102836608887e+00
9.128217581350169807e-01,1.616585221690423901e-02,6.468617916107177734e-01,1.200255990028381348e+00
9.174356483729966261e-01,6.524810667108634638e-03,5.347427129745483398e-01,8.815538883209228516e-01
9.118504128217581606e-01,1.112458619354247252e-02,6.116713881492614746e-01,1.138637542724609375e+00
