9.186498300145702345e-01,9.181641573579407689e-01,3.505004374999999839e-01,1.526252941203371828e-02,1.133360655340949832e-02,4.856811761856079102e-01,4.760485887527465820e-01,7.795842885971069336e-01,7.554068565368652344e-01
9.116075764934433723e-01,9.150072850898494092e-01,3.433079062499999612e-01,5.422548447170483926e-03,8.830143788544244157e-03,5.498027205467224121e-01,5.523757934570312500e-01,9.400427937507629395e-01,9.508128762245178223e-01
9.074793589120933035e-01,9.057795046138902295e-01,3.477296874999999399e-01,1.144556531601565244e-02,1.204339328336196009e-02,5.278540849685668945e-01,5.198552608489990234e-01,8.456004261970520020e-01,8.277337551116943359e-01
9.111219038368140177e-01,9.099077221952404093e-01,3.431386562500000070e-01,8.832955949534994008e-03,1.225232747547041166e-02,6.082069277763366699e-01,6.213164329528808594e-01,1.153580427169799805e+00,1.193369388580322266e+00
9.154929577464788748e-01,9.123360854783875151e-01,3.471706249999999550e-01,7.757826616031151222e-03,1.069163939789411107e-02,5.253472924232482910e-01,5.336319804191589355e-01,8.882777094841003418e-01,9.063006639480590820e-01
9.150072850898494092e-01,9.154929577464788748e-01,3.447409062500000343e-01,5.379472117000435975e-03,7.421369232404813852e-03,5.342080593109130859e-01,5.572061538696289062e-01,8.966611623764038086e-01,9.591207504272460938e-01
9.103933948518698749e-01,9.103933948518698749e-01,3.476275312499999548e-01,4.985787861225359462e-03,5.627011443363438316e-03,5.997464656829833984e-01,5.942195653915405273e-01,1.074109315872192383e+00,1.067633509635925293e+00
9.128217581350169807e-01,9.125789218067023034e-01,3.475637812500000368e-01,4.310768825331599483e-03,4.124841762745875759e-03,5.193111896514892578e-01,5.180076956748962402e-01,8.357743024826049805e-01,8.339361548423767090e-01
9.203496843127731974e-01,9.208353569694026630e-01,3.460935624999999516e-01,5.069487139922482580e-03,7.545553686926189524e-03,5.051842331886291504e-01,4.887745976448059082e-01,8.419163823127746582e-01,7.875923514366149902e-01
9.130645944633317690e-01,9.133074307916464463e-01,3.499793124999999727e-01,1.751780387225929797e-03,2.678963019244768023e-03,5.633996129035949707e-01,5.795312523841857910e-01,1.006602048873901367e+00,1.060662031173706055e+00
