8.405797101449274944e-01,8.260869565217391353e-01,3.483720000000000150e-01
8.260869565217391353e-01,8.260869565217391353e-01,3.458596250000000039e-01
8.695652173913043237e-01,8.840579710144927938e-01,3.457288749999999911e-01
8.550724637681159646e-01,8.550724637681159646e-01,3.511013749999999378e-01
8.405797101449274944e-01,8.405797101449274944e-01,3.462596250000000153e-01
9.275362318840579823e-01,9.275362318840579823e-01,3.475533749999999422e-01
8.840579710144927938e-01,9.130434782608695121e-01,3.504573749999999599e-01
8.840579710144927938e-01,8.695652173913043237e-01,3.496101250000000493e-01
8.405797101449274944e-01,8.260869565217391353e-01,3.393279999999999630e-01
8.550724637681159646e-01,8.550724637681159646e-01,3.506483750000000121e-01
