-1.077668070793151855e+00,-1.255737662315368652e+00,-1.371421813964843750e-01,-1.414153814315795898e+00,3.930998444557189941e-01,-6.531595587730407715e-01,1.256676614284515381e-01,-1.116414740681648254e-01,1.356070339679718018e-01
-4.892301857471466064e-01,-5.724358558654785156e-01,-7.261382341384887695e-01,-2.713314294815063477e-01,1.784671992063522339e-01,-9.748412370681762695e-01,5.406618714332580566e-01,3.786838650703430176e-01,-1.194976419210433960e-01
-1.212046980857849121e+00,-5.724358558654785156e-01,-7.261382341384887695e-01,-2.713314294815063477e-01,1.243268132209777832e+00,-9.748412370681762695e-01,5.406618714332580566e-01,-2.583811879158020020e-01,1.272948741912841797e+00
-1.366228938102722168e+00,-1.274399280548095703e+00,-8.200361132621765137e-01,1.400846242904663086e-01,9.826427698135375977e-01,-1.093982696533203125e+00,1.058801293373107910e+00,-8.059707880020141602e-01,1.134767055511474609e+00
-1.028160095214843750e+00,-1.274399280548095703e+00,-8.200361132621765137e-01,1.400846242904663086e-01,1.190306782722473145e+00,-1.093982696533203125e+00,1.058801293373107910e+00,-5.053333640098571777e-01,1.432389140129089355e+00
-1.045134305953979492e+00,-1.274399280548095703e+00,-8.200361132621765137e-01,1.400846242904663086e-01,1.910106688737869263e-01,-1.093982696533203125e+00,1.058801293373107910e+00,-3.442775905132293701e-01,6.351870298385620117e-01
-2.385499700903892517e-02,-4.575952589511871338e-01,-2.566486299037933350e-01,-1.459866762161254883e+00,-3.915636539459228516e-01,-5.638034939765930176e-01,8.214251995086669922e-01,-6.153523549437522888e-02,1.868405565619468689e-02
9.266985654830932617e-01,-4.575952589511871338e-01,-2.566486299037933350e-01,-1.459866762161254883e+00,-1.685687005519866943e-01,-5.638034939765930176e-01,1.005951166152954102e+00,9.942748546600341797e-01,4.651172459125518799e-01
6.367231607437133789e-01,-4.575952589511871338e-01,-2.566486299037933350e-01,-1.459866762161254883e+00,-4.027134180068969727e-01,-5.638034939765930176e-01,1.309520125389099121e+00,6.292150616645812988e-01,-4.064904153347015381e-01
1.110585451126098633e+00,-4.575952589511871338e-01,-2.566486299037933350e-01,-1.459866762161254883e+00,1.171435862779617310e-01,-5.638034939765930176e-01,1.193410634994506836e+00,9.298525452613830566e-01,-8.210355043411254883e-01
9.496419876813888550e-02,-4.575952589511871338e-01,-2.566486299037933350e-01,-1.459866762161254883e+00,-3.957448303699493408e-01,-5.638034939765930176e-01,1.136633396148681641e+00,5.218445658683776855e-01,-4.064904153347015381e-01
4.401056766510009766e-01,-4.575952589511871338e-01,-2.566486299037933350e-01,-1.459866762161254883e+00,-5.629910230636596680e-01,-5.638034939765930176e-01,7.695686817169189453e-01,-1.049343943595886230e+00,-1.088682860136032104e-01
-6.137074232101440430e-01,-4.188365340232849121e-01,-1.371421813964843750e-01,1.191481232643127441e+00,-4.793679416179656982e-01,-5.876317620277404785e-01,4.178338050842285156e-01,-2.333280593156814575e-01,-2.470499873161315918e-01
-3.308045864105224609e-01,-4.188365340232849121e-01,-1.371421813964843750e-01,1.191481232643127441e+00,-2.744913101196289062e-01,-5.876317620277404785e-01,3.016297519207000732e-01,5.791088342666625977e-01,-4.808959364891052246e-01
