9.308823529411764941e-01,5.038599130434783246e-01
9.257352941176471006e-01,4.955967826086956629e-01
9.404411764705882248e-01,5.038420000000000121e-01
9.308823529411764941e-01,4.961323478260869502e-01
9.250000000000000444e-01,4.957606956521738995e-01
9.397058823529411686e-01,5.024555652173913201e-01
9.227941176470588758e-01,5.073880000000000612e-01
9.161764705882352589e-01,5.049487826086956899e-01
9.227941176470588758e-01,4.917018260869565616e-01
9.375000000000000000e-01,5.022444347826087174e-01
