8.840579710144927938e-01,4.371716250000000081e-01
8.260869565217391353e-01,4.325288750000000348e-01
8.840579710144927938e-01,4.358771249999999764e-01
8.840579710144927938e-01,4.374973749999999661e-01
8.260869565217391353e-01,4.329171250000000137e-01
9.275362318840579823e-01,4.373880000000000545e-01
8.840579710144927938e-01,4.366102500000000886e-01
8.840579710144927938e-01,4.382137500000000130e-01
8.550724637681159646e-01,4.249361249999999979e-01
8.550724637681159646e-01,4.377641250000000039e-01
