9.345588235294117752e-01,9.352941176470588314e-01,3.493790434782608756e-01
9.294117647058823817e-01,9.301470588235294379e-01,3.468477391304347623e-01
9.441176470588235059e-01,9.419117647058823373e-01,3.484439130434782705e-01
9.330882352941176627e-01,9.294117647058823817e-01,3.505398260869565519e-01
9.250000000000000444e-01,9.242647058823529882e-01,3.452033913043477953e-01
9.411764705882352811e-01,9.411764705882352811e-01,3.453263478260870101e-01
9.308823529411764941e-01,9.294117647058823817e-01,3.522721739130434959e-01
9.183823529411764275e-01,9.139705882352940902e-01,3.557556521739130839e-01
9.330882352941176627e-01,9.323529411764706065e-01,3.458154782608695577e-01
9.397058823529411686e-01,9.367647058823529438e-01,3.477270434782608333e-01
