9.286764705882353255e-01,9.286764705882353255e-01,4.456407826086956625e-01
9.220588235294118196e-01,9.257352941176471006e-01,4.396060869565217577e-01
9.375000000000000000e-01,9.338235294117647189e-01,4.438307826086956287e-01
9.308823529411764941e-01,9.316176470588235503e-01,4.414196521739130463e-01
9.257352941176471006e-01,9.220588235294118196e-01,4.370065217391304602e-01
9.382352941176470562e-01,9.316176470588235503e-01,4.417638260869565792e-01
9.242647058823529882e-01,9.205882352941175961e-01,4.472300000000000164e-01
9.132352941176470340e-01,9.102941176470588092e-01,4.419745217391304326e-01
9.220588235294118196e-01,9.235294117647059320e-01,4.322813043478261341e-01
9.375000000000000000e-01,9.389705882352941124e-01,4.501464347826086843e-01
