8.601556101556101508e-01,4.920600566037735546e-01
8.585176085176084992e-01,4.917430566037735984e-01
8.581081081081081141e-01,4.909787169811320462e-01
8.581081081081081141e-01,4.923355660377358722e-01
8.570843570843570403e-01,4.879597924528301656e-01
8.593366093366093805e-01,4.916171509433962528e-01
8.617936117936118023e-01,4.894617924528301689e-01
8.654791154791154906e-01,4.882344150943396244e-01
8.605651105651105359e-01,4.884671886792452677e-01
8.544226044226044259e-01,4.920081698113207835e-01
