7.974929213523864746e-01,3.177112262499959816e-01,1.990258216857910156e+01,2.145986557006835938e+01
7.973630428314208984e-01,3.068073689937591553e-01,2.484736633300781250e+01,2.691700744628906250e+01
7.650024294853210449e-01,3.008866984593240868e-01,2.747668838500976562e+01,7.186425781250000000e+01
8.274918198585510254e-01,3.179548727838616418e-01,2.434182357788085938e+01,2.655293273925781250e+01
8.088420629501342773e-01,3.190381448519857277e-01,2.787402153015136719e+01,3.771720886230468750e+01
7.577031850814819336e-01,2.947426155993813079e-01,1.869636726379394531e+01,2.034804534912109375e+01
7.639605402946472168e-01,2.959118532507042931e-01,1.906766319274902344e+01,2.063533973693847656e+01
8.046706318855285645e-01,3.232174484353316224e-01,1.925276184082031250e+01,2.042806816101074219e+01
8.466960787773132324e-01,3.277563280180880723e-01,2.333999824523925781e+01,2.466937637329101562e+01
8.181300759315490723e-01,3.202383157454039009e-01,2.332756233215332031e+01,2.651202774047851562e+01
