7.592027783393859863e-01,2.977356346029984557e-01,1.665556058287620544e-02,1.667191460728645325e-02
7.563079595565795898e-01,2.887087683928640236e-01,1.721177995204925537e-02,1.722544059157371521e-02
7.653558254241943359e-01,2.879988002149682091e-01,3.901316598057746887e-02,3.898798674345016479e-02
7.741354703903198242e-01,2.971604215471367882e-01,1.672811619937419891e-02,1.674530655145645142e-02
7.901874184608459473e-01,3.072833512958727531e-01,1.899781078100204468e-02,1.901528239250183105e-02
7.601011395454406738e-01,2.856250044546629341e-01,1.932085305452346802e-02,1.933461613953113556e-02
7.486472129821777344e-01,2.909998501601971932e-01,1.738431677222251892e-02,1.740411669015884399e-02
7.680444121360778809e-01,3.010597307431070457e-01,1.457871310412883759e-02,1.459101028740406036e-02
7.859367728233337402e-01,3.016532188967654404e-01,1.474052667617797852e-02,1.475340034812688828e-02
7.581260800361633301e-01,2.894775945889322410e-01,1.431874744594097137e-02,1.433048490434885025e-02
