7.799924015998840332e-01,7.771212458610534668e-01,3.552233333333332799e-01,3.085804142450031540e-01,3.066665028270922355e-01,5.005409717559814453e+00,3.602776676416397095e-03,5.127656936645507812e+00,3.599504008889198303e-03
7.666273117065429688e-01,7.676489949226379395e-01,3.535666666666666402e-01,2.958695637552361535e-01,2.968123774779470314e-01,6.129946231842041016e+00,3.481792286038398743e-03,6.333097457885742188e+00,3.483030712231993675e-03
7.411344051361083984e-01,7.423510551452636719e-01,3.551083333333333036e-01,2.911283389518135589e-01,2.903515084793693024e-01,6.027092933654785156e+00,3.524279221892356873e-03,6.988904953002929688e+00,3.527295310050249100e-03
8.104497790336608887e-01,8.188839554786682129e-01,3.523634999999999962e-01,3.132934993819186387e-01,3.176815729392202248e-01,5.225959300994873047e+00,4.139203578233718872e-03,5.339047431945800781e+00,4.140126518905162811e-03
7.896527051925659180e-01,7.953374385833740234e-01,3.447969999999999646e-01,3.091387670291097511e-01,3.113944452059896340e-01,6.105340003967285156e+00,6.283860187977552414e-03,6.463146686553955078e+00,6.283187307417392731e-03
7.504786849021911621e-01,7.569431066513061523e-01,3.512099999999999667e-01,2.892769935883973687e-01,2.919803763690747567e-01,6.318387508392333984e+00,6.116986274719238281e-03,6.774651527404785156e+00,6.121140439063310623e-03
7.566820979118347168e-01,7.542628049850463867e-01,3.448413333333332775e-01,2.948157755952132142e-01,2.932514783583189399e-01,4.978379249572753906e+00,2.983447397127747536e-03,5.117023944854736328e+00,2.981007099151611328e-03
7.924129962921142578e-01,7.921705842018127441e-01,3.462348333333333250e-01,3.157541689119841011e-01,3.133055206976438911e-01,5.795400142669677734e+00,4.007592331618070602e-03,5.916397094726562500e+00,4.004360176622867584e-03
8.199746608734130859e-01,8.203451037406921387e-01,3.473975000000000257e-01,3.150666622739088929e-01,3.157334155157992539e-01,5.575998783111572266e+00,6.117340177297592163e-03,5.697179794311523438e+00,6.116535048931837082e-03
7.914349436759948730e-01,7.909539341926574707e-01,3.510561666666666691e-01,3.073366394168452476e-01,3.072345476401479591e-01,5.036099433898925781e+00,2.857620129361748695e-03,5.124899864196777344e+00,2.851753029972314835e-03
