9.352941176470588314e-01,1.140254332738764587e-02,5.338544845581054688e-01,5.352463126182556152e-01
9.272058823529412130e-01,1.084412445916844644e-02,4.075581431388854980e-01,4.087617993354797363e-01
9.419117647058823373e-01,1.398764802690811646e-02,7.581214904785156250e-01,7.624280452728271484e-01
9.308823529411764941e-01,8.112275052596535155e-03,4.690028727054595947e-01,4.700925648212432861e-01
9.242647058823529882e-01,1.352294573889055440e-02,6.207434535026550293e-01,6.226724386215209961e-01
9.352941176470588314e-01,1.160823128679219080e-02,5.745469331741333008e-01,5.759731531143188477e-01
9.323529411764706065e-01,2.089163803440682518e-02,6.964622735977172852e-01,6.993176341056823730e-01
9.132352941176470340e-01,2.913053022588001084e-02,4.399404227733612061e-01,4.405872225761413574e-01
9.279411764705882693e-01,7.236773060525125874e-03,1.088527679443359375e+00,1.093234777450561523e+00
9.367647058823529438e-01,1.354811993591928734e-02,4.018013775348663330e-01,4.027225375175476074e-01
