9.345588235294117752e-01,9.316176470588235503e-01,3.493762608695651917e-01,1.499062579344293683e-02,1.682191407855816376e-02,1.238626480102539062e+01,2.599267754703760147e-03,1.281831550598144531e+01,2.602866850793361664e-03
9.338235294117647189e-01,9.316176470588235503e-01,3.470547826086956555e-01,1.851557499783879415e-02,8.057027003344338287e-03,1.146100902557373047e+01,2.466793404892086983e-03,1.191639328002929688e+01,2.472631400451064110e-03
9.433823529411764497e-01,9.441176470588235059e-01,3.485171304347826626e-01,1.574491477187947228e-02,1.247095266247489828e-02,1.294849395751953125e+01,2.122067147865891457e-03,1.366438293457031250e+01,2.124679274857044220e-03
9.338235294117647189e-01,9.316176470588235503e-01,3.505692173913043108e-01,1.067843483213117353e-02,8.868648988359163418e-03,1.258520984649658203e+01,2.006488852202892303e-03,1.303967571258544922e+01,2.004729118198156357e-03
9.235294117647059320e-01,9.242647058823529882e-01,3.450609565217391261e-01,1.174606439821868249e-02,1.337436525260705077e-02,1.345448112487792969e+01,2.364675514400005341e-03,1.385748100280761719e+01,2.362916246056556702e-03
9.426470588235293935e-01,9.426470588235293935e-01,3.454281739130434792e-01,8.099366089000354166e-03,7.252106355393627204e-03,1.036444664001464844e+01,2.178573049604892731e-03,1.081207847595214844e+01,2.181636868044734001e-03
9.330882352941176627e-01,9.286764705882353255e-01,3.523297391304347492e-01,1.295126308413115795e-02,1.131674844552495174e-02,1.506744194030761719e+01,3.253718838095664978e-03,1.584623146057128906e+01,3.245580010116100311e-03
9.169117647058823151e-01,9.161764705882352589e-01,3.556893913043478461e-01,1.789414523278970090e-02,2.477280894184816923e-02,1.490203857421875000e+01,2.572883618995547295e-03,1.542748928070068359e+01,2.569724339991807938e-03
9.338235294117647189e-01,9.286764705882353255e-01,3.458926956521739537e-01,1.590545556562791146e-02,1.123403326115184238e-02,2.012217521667480469e+01,2.770897233858704567e-03,2.086016082763671875e+01,2.774421125650405884e-03
9.382352941176470562e-01,9.389705882352941124e-01,3.477419130434782901e-01,1.597734702860612033e-02,1.292568208540190861e-02,9.936885833740234375e+00,1.901379553601145744e-03,1.038236141204833984e+01,1.908056670799851418e-03
