9.308823529411764941e-01,1.150799108778731948e-02,6.996086798608303070e-03,6.998959463089704514e-03
9.301470588235294379e-01,9.599412079243120621e-03,7.363627664744853973e-03,7.368695456534624100e-03
9.448529411764705621e-01,9.000953067751537792e-03,4.843625705689191818e-03,4.848901648074388504e-03
9.308823529411764941e-01,9.336567998808985649e-03,7.595982402563095093e-03,7.601260207593441010e-03
9.279411764705882693e-01,1.960031769293197126e-02,6.722368765622377396e-03,6.717978976666927338e-03
9.404411764705882248e-01,5.339106435284922403e-03,5.113193765282630920e-03,5.121173802763223648e-03
9.338235294117647189e-01,9.940050038344699565e-03,6.501968018710613251e-03,6.516358815133571625e-03
9.147058823529411464e-01,2.995375931701247177e-02,7.739526219666004181e-03,7.748122327029705048e-03
9.345588235294117752e-01,1.399643611820309240e-02,9.113365784287452698e-03,9.119677357375621796e-03
9.463235294117646745e-01,1.033608159598184244e-02,7.972170598804950714e-03,7.975057698786258698e-03
