5.851094126701354980e-01,2.114853396227485138e-01,7.433348894119262695e-02,7.450052350759506226e-02
6.609763503074645996e-01,2.321199155167529560e-01,1.929973661899566650e-01,1.936916708946228027e-01
6.702935695648193359e-01,2.378755219672855636e-01,2.651735544204711914e-01,2.663949728012084961e-01
6.297351717948913574e-01,2.280999665197573079e-01,3.612308800220489502e-01,3.642330169677734375e-01
7.332788109779357910e-01,2.421845621184298969e-01,3.864157795906066895e-01,3.870564699172973633e-01
6.542980074882507324e-01,2.317601858001006321e-01,2.373877614736557007e-01,2.390020489692687988e-01
6.801101565361022949e-01,2.450528850680903370e-01,1.799136549234390259e-01,1.803470551967620850e-01
7.219913601875305176e-01,2.498073985702113087e-01,1.218278110027313232e-01,1.220985054969787598e-01
6.001062393188476562e-01,2.163233458995819092e-01,7.975814491510391235e-02,7.984239608049392700e-02
6.019840240478515625e-01,2.205703689863807160e-01,4.683296680450439453e-01,4.730609059333801270e-01
