5.791413187980651855e-01,2.097199072963313038e-01,2.007796196267008781e-03,2.009270247071981430e-03
6.609512567520141602e-01,2.325065802586706032e-01,4.713598173111677170e-03,4.718259908258914948e-03
6.619022488594055176e-01,2.333934471795433563e-01,3.361734561622142792e-03,3.364462871104478836e-03
6.209806203842163086e-01,2.216272150215349568e-01,2.537831896916031837e-03,2.540233777835965157e-03
7.588621377944946289e-01,2.420399369377838894e-01,4.509092494845390320e-02,4.504805430769920349e-02
6.377909183502197266e-01,2.233118305080815380e-01,3.000853350386023521e-03,3.006387967616319656e-03
6.546615362167358398e-01,2.373997263218227127e-01,2.976960735395550728e-03,2.979854121804237366e-03
7.287990450859069824e-01,2.549892961978912354e-01,2.878218889236450195e-03,2.880791435018181801e-03
6.041676998138427734e-01,2.257430827931354023e-01,3.027091501280665398e-03,3.026448423042893410e-03
6.039742827415466309e-01,2.205615059325569671e-01,2.557215979322791100e-03,2.556089311838150024e-03
